source,dest,weight
spread cheese,liver loaf,13
spread cheese,prosecco,5
spread cheese,bathroom cleaner,1
spread cheese,cat food,19
spread cheese,semi-finished bread,18
spread cheese,cookware,6
spread cheese,canned fish,10
spread cheese,chewing gum,24
spread cheese,canned vegetables,11
spread cheese,light bulbs,3
spread cheese,artif. sweetener,6
spread cheese,hygiene articles,25
spread cheese,frozen fish,15
spread cheese,potato products,1
spread cheese,nuts/prunes,3
spread cheese,vinegar,2
spread cheese,frozen dessert,11
spread cheese,decalcifier,2
decalcifier,specialty vegetables,1
decalcifier,salad dressing,1
decalcifier,tea,1
decalcifier,rice,1
decalcifier,flower (seeds),1
decalcifier,cake bar,1
decalcifier,softener,1
decalcifier,ketchup,1
decalcifier,seasonal products,2
decalcifier,dishes,3
decalcifier,meat spreads,1
decalcifier,cereals,1
decalcifier,mayonnaise,2
decalcifier,soft cheese,2
decalcifier,snack products,2
decalcifier,instant coffee,2
decalcifier,soups,2
decalcifier,sweet spreads,2
decalcifier,long life bakery product,3
decalcifier,chocolate marshmallow,1
decalcifier,sauces,1
decalcifier,waffles,2
decalcifier,napkins,2
decalcifier,liver loaf,1
decalcifier,bathroom cleaner,1
decalcifier,cat food,1
decalcifier,semi-finished bread,3
decalcifier,canned fish,2
decalcifier,canned vegetables,1
decalcifier,hygiene articles,3
decalcifier,frozen fish,3
decalcifier,vinegar,1
frozen dessert,ready soups,1
frozen dessert,specialty vegetables,1
frozen dessert,salad dressing,1
frozen dessert,tea,3
frozen dessert,rice,8
frozen dessert,flower (seeds),8
frozen dessert,kitchen utensil,1
frozen dessert,jam,3
frozen dessert,honey,3
frozen dessert,cake bar,10
frozen dessert,organic products,3
frozen dessert,softener,3
frozen dessert,nut snack,3
frozen dessert,skin care,3
frozen dessert,cream,2
frozen dessert,ketchup,4
frozen dessert,syrup,2
frozen dessert,abrasive cleaner,3
frozen dessert,liqueur,3
frozen dessert,seasonal products,6
frozen dessert,cooking chocolate,1
frozen dessert,tidbits,3
frozen dessert,candles,11
frozen dessert,male cosmetics,4
frozen dessert,dishes,15
frozen dessert,meat spreads,7
frozen dessert,cereals,4
frozen dessert,flower soil/fertilizer,4
frozen dessert,kitchen towels,3
frozen dessert,roll products,6
frozen dessert,dental care,4
frozen dessert,mayonnaise,7
frozen dessert,soft cheese,21
frozen dessert,snack products,7
frozen dessert,instant coffee,11
frozen dessert,specialty fat,5
frozen dessert,mustard,13
frozen dessert,soups,5
frozen dessert,sweet spreads,9
frozen dessert,long life bakery product,29
frozen dessert,chocolate marshmallow,7
frozen dessert,rum,2
frozen dessert,sauces,6
frozen dessert,waffles,26
frozen dessert,napkins,27
frozen dessert,spices,2
frozen dessert,brandy,5
frozen dessert,frozen fruits,1
frozen dessert,canned fruit,1
frozen dessert,zwieback,10
frozen dessert,liver loaf,8
frozen dessert,prosecco,4
frozen dessert,bathroom cleaner,2
frozen dessert,cat food,17
frozen dessert,semi-finished bread,9
frozen dessert,cookware,3
frozen dessert,canned fish,12
frozen dessert,chewing gum,22
frozen dessert,canned vegetables,8
frozen dessert,light bulbs,4
frozen dessert,artif. sweetener,6
frozen dessert,hygiene articles,24
frozen dessert,frozen fish,9
frozen dessert,nuts/prunes,4
frozen dessert,vinegar,5
vinegar,ready soups,1
vinegar,specialty vegetables,1
vinegar,tea,1
vinegar,rice,3
vinegar,flower (seeds),5
vinegar,jam,2
vinegar,honey,2
vinegar,cake bar,9
vinegar,softener,5
vinegar,cocoa drinks,2
vinegar,nut snack,2
vinegar,rubbing alcohol,1
vinegar,skin care,1
vinegar,cream,1
vinegar,ketchup,4
vinegar,syrup,2
vinegar,abrasive cleaner,2
vinegar,liqueur,1
vinegar,seasonal products,7
vinegar,cooking chocolate,1
vinegar,tidbits,3
vinegar,whisky,1
vinegar,candles,8
vinegar,male cosmetics,1
vinegar,dishes,10
vinegar,meat spreads,1
vinegar,cereals,3
vinegar,flower soil/fertilizer,1
vinegar,kitchen towels,3
vinegar,roll products,4
vinegar,dental care,3
vinegar,mayonnaise,5
vinegar,soft cheese,14
vinegar,organic sausage,4
vinegar,snack products,2
vinegar,instant coffee,4
vinegar,specialty fat,2
vinegar,mustard,4
vinegar,soups,5
vinegar,sweet spreads,5
vinegar,long life bakery product,24
vinegar,chocolate marshmallow,4
vinegar,rum,3
vinegar,sauces,5
vinegar,waffles,19
vinegar,napkins,13
vinegar,spices,4
vinegar,brandy,1
vinegar,canned fruit,1
vinegar,zwieback,4
vinegar,liver loaf,5
vinegar,prosecco,1
vinegar,cat food,14
vinegar,semi-finished bread,5
vinegar,canned fish,10
vinegar,chewing gum,9
vinegar,canned vegetables,4
vinegar,light bulbs,1
vinegar,hygiene articles,16
vinegar,frozen fish,5
vinegar,potato products,3
vinegar,nuts/prunes,4
nuts/prunes,rice,1
nuts/prunes,flower (seeds),3
nuts/prunes,jam,2
nuts/prunes,honey,1
nuts/prunes,cake bar,1
nuts/prunes,organic products,2
nuts/prunes,softener,2
nuts/prunes,nut snack,1
nuts/prunes,ketchup,1
nuts/prunes,liqueur,1
nuts/prunes,seasonal products,2
nuts/prunes,cooking chocolate,2
nuts/prunes,tidbits,2
nuts/prunes,candles,3
nuts/prunes,male cosmetics,1
nuts/prunes,dishes,5
nuts/prunes,meat spreads,1
nuts/prunes,cereals,3
nuts/prunes,roll products,1
nuts/prunes,dental care,4
nuts/prunes,mayonnaise,5
nuts/prunes,soft cheese,9
nuts/prunes,organic sausage,1
nuts/prunes,snack products,1
nuts/prunes,instant coffee,3
nuts/prunes,specialty fat,1
nuts/prunes,mustard,5
nuts/prunes,soups,2
nuts/prunes,sweet spreads,3
nuts/prunes,long life bakery product,10
nuts/prunes,chocolate marshmallow,2
nuts/prunes,rum,1
nuts/prunes,sauces,1
nuts/prunes,waffles,11
nuts/prunes,napkins,11
nuts/prunes,spices,1
nuts/prunes,brandy,1
nuts/prunes,frozen fruits,2
nuts/prunes,canned fruit,1
nuts/prunes,zwieback,2
nuts/prunes,liver loaf,2
nuts/prunes,prosecco,1
nuts/prunes,bathroom cleaner,1
nuts/prunes,cat food,6
nuts/prunes,semi-finished bread,8
nuts/prunes,canned fish,6
nuts/prunes,chewing gum,4
nuts/prunes,canned vegetables,3
nuts/prunes,light bulbs,1
nuts/prunes,artif. sweetener,1
nuts/prunes,hygiene articles,8
nuts/prunes,frozen fish,4
nuts/prunes,potato products,2
potato products,toilet cleaner,1
potato products,salad dressing,1
potato products,tea,1
potato products,rice,1
potato products,flower (seeds),2
potato products,cake bar,3
potato products,softener,2
potato products,cocoa drinks,1
potato products,rubbing alcohol,1
potato products,ketchup,1
potato products,syrup,1
potato products,abrasive cleaner,1
potato products,seasonal products,4
potato products,cooking chocolate,1
potato products,tidbits,1
potato products,candles,1
potato products,dishes,3
potato products,meat spreads,1
potato products,cereals,2
potato products,flower soil/fertilizer,1
potato products,roll products,4
potato products,mayonnaise,4
potato products,soft cheese,5
potato products,organic sausage,1
potato products,snack products,1
potato products,instant coffee,3
potato products,specialty fat,2
potato products,soups,1
potato products,sweet spreads,2
potato products,long life bakery product,10
potato products,chocolate marshmallow,2
potato products,rum,3
potato products,sauces,2
potato products,waffles,5
potato products,napkins,14
potato products,spices,1
potato products,canned fruit,1
potato products,zwieback,3
potato products,liver loaf,1
potato products,bathroom cleaner,1
potato products,cat food,5
potato products,semi-finished bread,3
potato products,cookware,1
potato products,canned fish,3
potato products,chewing gum,6
potato products,canned vegetables,3
potato products,artif. sweetener,1
potato products,hygiene articles,6
potato products,frozen fish,3
frozen fish,make up remover,1
frozen fish,ready soups,2
frozen fish,pudding powder,4
frozen fish,salad dressing,1
frozen fish,tea,3
frozen fish,rice,11
frozen fish,flower (seeds),5
frozen fish,jam,8
frozen fish,honey,3
frozen fish,cake bar,10
frozen fish,softener,5
frozen fish,cocoa drinks,5
frozen fish,nut snack,3
frozen fish,rubbing alcohol,3
frozen fish,skin care,3
frozen fish,cream,1
frozen fish,ketchup,3
frozen fish,syrup,5
frozen fish,abrasive cleaner,1
frozen fish,liqueur,2
frozen fish,seasonal products,15
frozen fish,cooking chocolate,3
frozen fish,tidbits,3
frozen fish,whisky,1
frozen fish,candles,4
frozen fish,male cosmetics,6
frozen fish,dishes,21
frozen fish,meat spreads,3
frozen fish,cereals,7
frozen fish,flower soil/fertilizer,2
frozen fish,kitchen towels,3
frozen fish,roll products,12
frozen fish,dental care,3
frozen fish,mayonnaise,9
frozen fish,soft cheese,23
frozen fish,organic sausage,4
frozen fish,snack products,4
frozen fish,instant coffee,3
frozen fish,specialty fat,4
frozen fish,mustard,12
frozen fish,soups,4
frozen fish,sweet spreads,9
frozen fish,long life bakery product,32
frozen fish,chocolate marshmallow,10
frozen fish,rum,6
frozen fish,sauces,8
frozen fish,waffles,30
frozen fish,napkins,37
frozen fish,spices,5
frozen fish,brandy,6
frozen fish,frozen fruits,3
frozen fish,canned fruit,3
frozen fish,zwieback,6
frozen fish,liver loaf,5
frozen fish,prosecco,4
frozen fish,cat food,20
frozen fish,semi-finished bread,18
frozen fish,cookware,1
frozen fish,canned fish,14
frozen fish,chewing gum,22
frozen fish,canned vegetables,10
frozen fish,light bulbs,7
frozen fish,artif. sweetener,3
frozen fish,hygiene articles,21
hygiene articles,toilet cleaner,3
hygiene articles,make up remover,1
hygiene articles,ready soups,6
hygiene articles,pudding powder,4
hygiene articles,specialty vegetables,2
hygiene articles,salad dressing,2
hygiene articles,tea,9
hygiene articles,rice,14
hygiene articles,flower (seeds),18
hygiene articles,jam,12
hygiene articles,honey,6
hygiene articles,cake bar,20
hygiene articles,organic products,3
hygiene articles,softener,10
hygiene articles,cocoa drinks,3
hygiene articles,nut snack,5
hygiene articles,rubbing alcohol,2
hygiene articles,skin care,5
hygiene articles,cream,3
hygiene articles,ketchup,15
hygiene articles,syrup,5
hygiene articles,abrasive cleaner,2
hygiene articles,liqueur,1
hygiene articles,seasonal products,29
hygiene articles,cooking chocolate,6
hygiene articles,tidbits,5
hygiene articles,whisky,1
hygiene articles,candles,14
hygiene articles,male cosmetics,7
hygiene articles,dishes,26
hygiene articles,meat spreads,9
hygiene articles,cereals,8
hygiene articles,flower soil/fertilizer,3
hygiene articles,kitchen towels,9
hygiene articles,roll products,22
hygiene articles,dental care,9
hygiene articles,mayonnaise,24
hygiene articles,soft cheese,40
hygiene articles,organic sausage,3
hygiene articles,snack products,10
hygiene articles,instant coffee,21
hygiene articles,specialty fat,11
hygiene articles,mustard,31
hygiene articles,soups,20
hygiene articles,sweet spreads,13
hygiene articles,bags,2
hygiene articles,long life bakery product,55
hygiene articles,chocolate marshmallow,16
hygiene articles,rum,9
hygiene articles,sauces,11
hygiene articles,waffles,60
hygiene articles,napkins,68
hygiene articles,spices,10
hygiene articles,brandy,9
hygiene articles,frozen fruits,2
hygiene articles,canned fruit,4
hygiene articles,zwieback,20
hygiene articles,liver loaf,10
hygiene articles,prosecco,12
hygiene articles,bathroom cleaner,6
hygiene articles,cat food,45
hygiene articles,semi-finished bread,28
hygiene articles,cookware,5
hygiene articles,canned fish,22
hygiene articles,chewing gum,41
hygiene articles,canned vegetables,26
hygiene articles,light bulbs,8
hygiene articles,artif. sweetener,8
artif. sweetener,ready soups,1
artif. sweetener,pudding powder,1
artif. sweetener,specialty vegetables,2
artif. sweetener,tea,3
artif. sweetener,rice,2
artif. sweetener,flower (seeds),3
artif. sweetener,jam,2
artif. sweetener,honey,2
artif. sweetener,cake bar,3
artif. sweetener,organic products,1
artif. sweetener,softener,3
artif. sweetener,cocoa drinks,2
artif. sweetener,nut snack,2
artif. sweetener,rubbing alcohol,1
artif. sweetener,cream,1
artif. sweetener,ketchup,1
artif. sweetener,syrup,1
artif. sweetener,abrasive cleaner,1
artif. sweetener,liqueur,1
artif. sweetener,seasonal products,1
artif. sweetener,tidbits,1
artif. sweetener,candles,3
artif. sweetener,dishes,5
artif. sweetener,meat spreads,2
artif. sweetener,kitchen towels,2
artif. sweetener,roll products,2
artif. sweetener,mayonnaise,2
artif. sweetener,soft cheese,7
artif. sweetener,organic sausage,1
artif. sweetener,instant coffee,4
artif. sweetener,specialty fat,2
artif. sweetener,mustard,2
artif. sweetener,soups,1
artif. sweetener,sweet spreads,2
artif. sweetener,long life bakery product,4
artif. sweetener,chocolate marshmallow,2
artif. sweetener,rum,1
artif. sweetener,sauces,2
artif. sweetener,waffles,10
artif. sweetener,napkins,14
artif. sweetener,spices,2
artif. sweetener,baby cosmetics,1
artif. sweetener,brandy,3
artif. sweetener,canned fruit,1
artif. sweetener,zwieback,3
artif. sweetener,liver loaf,2
artif. sweetener,prosecco,1
artif. sweetener,cat food,7
artif. sweetener,semi-finished bread,1
artif. sweetener,cookware,2
artif. sweetener,canned fish,5
artif. sweetener,chewing gum,10
artif. sweetener,canned vegetables,2
artif. sweetener,light bulbs,2
light bulbs,pudding powder,1
light bulbs,salad dressing,1
light bulbs,tea,2
light bulbs,rice,1
light bulbs,flower (seeds),2
light bulbs,jam,1
light bulbs,cake bar,6
light bulbs,organic products,1
light bulbs,softener,1
light bulbs,nut snack,1
light bulbs,ketchup,2
light bulbs,syrup,2
light bulbs,abrasive cleaner,1
light bulbs,seasonal products,4
light bulbs,cooking chocolate,2
light bulbs,tidbits,4
light bulbs,candles,3
light bulbs,male cosmetics,1
light bulbs,dishes,9
light bulbs,meat spreads,1
light bulbs,cereals,1
light bulbs,flower soil/fertilizer,2
light bulbs,roll products,4
light bulbs,dental care,1
light bulbs,mayonnaise,2
light bulbs,soft cheese,9
light bulbs,organic sausage,2
light bulbs,snack products,1
light bulbs,instant coffee,3
light bulbs,specialty fat,1
light bulbs,mustard,5
light bulbs,soups,3
light bulbs,sweet spreads,2
