source,dest,weight
semi-finished bread,soups,3
semi-finished bread,sweet spreads,1
semi-finished bread,long life bakery product,6
semi-finished bread,chocolate marshmallow,2
semi-finished bread,rum,3
semi-finished bread,sauces,1
semi-finished bread,waffles,16
semi-finished bread,napkins,19
semi-finished bread,spices,3
semi-finished bread,brandy,2
semi-finished bread,frozen fruits,1
semi-finished bread,canned fruit,1
semi-finished bread,zwieback,1
semi-finished bread,liver loaf,1
semi-finished bread,bathroom cleaner,2
semi-finished bread,cat food,6
cat food,make up remover,1
cat food,pudding powder,1
cat food,tea,7
cat food,rice,3
cat food,flower (seeds),1
cat food,jam,3
cat food,honey,2
cat food,cake bar,4
cat food,organic products,1
cat food,softener,1
cat food,cocoa drinks,1
cat food,ketchup,1
cat food,syrup,2
cat food,abrasive cleaner,3
cat food,liqueur,1
cat food,seasonal products,7
cat food,cooking chocolate,1
cat food,tidbits,3
cat food,candles,3
cat food,male cosmetics,3
cat food,dishes,8
cat food,meat spreads,3
cat food,cereals,1
cat food,kitchen towels,2
cat food,roll products,3
cat food,dental care,1
cat food,soft cheese,9
cat food,snack products,2
cat food,mustard,2
cat food,soups,1
cat food,sweet spreads,3
cat food,long life bakery product,17
cat food,chocolate marshmallow,1
cat food,rum,4
cat food,sauces,2
cat food,waffles,14
cat food,napkins,14
cat food,spices,3
cat food,brandy,3
cat food,zwieback,3
cat food,liver loaf,3
cat food,bathroom cleaner,2
bathroom cleaner,flower (seeds),1
bathroom cleaner,softener,1
bathroom cleaner,seasonal products,1
bathroom cleaner,roll products,1
bathroom cleaner,soft cheese,2
bathroom cleaner,specialty fat,1
bathroom cleaner,long life bakery product,1
bathroom cleaner,waffles,3
bathroom cleaner,napkins,1
bathroom cleaner,canned fruit,1
bathroom cleaner,zwieback,2
prosecco,rice,1
prosecco,jam,2
prosecco,honey,1
prosecco,cocoa drinks,1
prosecco,seasonal products,1
prosecco,cooking chocolate,1
prosecco,candles,1
prosecco,dishes,1
prosecco,roll products,1
prosecco,snack products,1
prosecco,soups,1
prosecco,long life bakery product,1
prosecco,waffles,3
prosecco,napkins,1
prosecco,liver loaf,1
liver loaf,rice,1
liver loaf,flower (seeds),3
liver loaf,cake bar,2
liver loaf,cocoa drinks,1
liver loaf,nut snack,1
liver loaf,seasonal products,2
liver loaf,candles,1
liver loaf,dishes,1
liver loaf,mayonnaise,3
liver loaf,soft cheese,2
liver loaf,specialty fat,1
liver loaf,mustard,1
liver loaf,bags,1
liver loaf,long life bakery product,3
liver loaf,waffles,4
liver loaf,napkins,4
zwieback,tea,2
zwieback,rice,3
zwieback,flower (seeds),1
zwieback,jam,2
zwieback,liqueur,1
zwieback,seasonal products,1
zwieback,male cosmetics,1
zwieback,dishes,2
zwieback,flower soil/fertilizer,1
zwieback,kitchen towels,1
zwieback,roll products,1
zwieback,dental care,1
zwieback,mayonnaise,2
zwieback,soft cheese,3
zwieback,organic sausage,2
zwieback,snack products,1
zwieback,mustard,5
zwieback,sweet spreads,2
zwieback,long life bakery product,6
zwieback,chocolate marshmallow,1
zwieback,sauces,1
zwieback,waffles,5
zwieback,napkins,8
canned fruit,flower (seeds),2
canned fruit,jam,1
canned fruit,cake bar,1
canned fruit,softener,2
canned fruit,cocoa drinks,1
canned fruit,abrasive cleaner,1
canned fruit,seasonal products,1
canned fruit,mayonnaise,2
canned fruit,soft cheese,4
canned fruit,mustard,1
canned fruit,soups,1
canned fruit,long life bakery product,1
canned fruit,waffles,1
canned fruit,napkins,1
frozen fruits,ketchup,1
frozen fruits,liqueur,1
frozen fruits,seasonal products,1
frozen fruits,tidbits,1
frozen fruits,male cosmetics,1
frozen fruits,dishes,2
frozen fruits,cereals,1
frozen fruits,soft cheese,1
frozen fruits,mustard,1
frozen fruits,long life bakery product,2
frozen fruits,sauces,1
frozen fruits,waffles,1
brandy,ready soups,1
brandy,rice,1
brandy,male cosmetics,1
brandy,dishes,2
brandy,soft cheese,3
brandy,specialty fat,1
brandy,soups,2
brandy,sweet spreads,2
brandy,long life bakery product,1
brandy,waffles,3
brandy,napkins,1
baby cosmetics,cake bar,1
baby cosmetics,skin care,1
baby cosmetics,napkins,1
spices,make up remover,1
spices,tea,1
spices,jam,1
spices,honey,1
spices,nut snack,2
spices,seasonal products,3
spices,candles,1
spices,cereals,3
spices,soft cheese,5
spices,organic sausage,1
spices,instant coffee,1
spices,mustard,1
spices,soups,1
spices,sweet spreads,3
spices,long life bakery product,3
spices,rum,1
spices,napkins,6
napkins,ready soups,1
napkins,pudding powder,2
napkins,specialty vegetables,1
napkins,salad dressing,1
napkins,tea,2
napkins,rice,12
napkins,flower (seeds),4
napkins,jam,3
napkins,honey,1
napkins,cake bar,12
napkins,softener,1
napkins,cocoa drinks,1
napkins,nut snack,6
napkins,rubbing alcohol,1
napkins,skin care,3
napkins,ketchup,3
napkins,syrup,3
napkins,abrasive cleaner,3
napkins,seasonal products,8
napkins,cooking chocolate,1
napkins,tidbits,2
napkins,whisky,2
napkins,candles,4
napkins,male cosmetics,3
napkins,dishes,8
napkins,meat spreads,5
napkins,cereals,7
napkins,flower soil/fertilizer,3
napkins,kitchen towels,3
napkins,roll products,6
napkins,dental care,3
napkins,mayonnaise,8
napkins,soft cheese,13
napkins,organic sausage,4
napkins,snack products,2
napkins,instant coffee,2
napkins,specialty fat,2
napkins,mustard,9
napkins,soups,4
napkins,sweet spreads,5
napkins,bags,1
napkins,long life bakery product,26
napkins,chocolate marshmallow,4
napkins,rum,2
napkins,sauces,1
napkins,waffles,26
waffles,toilet cleaner,2
waffles,ready soups,2
waffles,pudding powder,3
waffles,tea,2
waffles,rice,5
waffles,flower (seeds),4
waffles,jam,6
waffles,honey,2
waffles,cake bar,5
waffles,organic products,1
waffles,softener,3
waffles,nut snack,2
waffles,rubbing alcohol,1
waffles,skin care,1
waffles,cream,2
waffles,ketchup,4
waffles,syrup,2
waffles,abrasive cleaner,1
waffles,liqueur,1
waffles,seasonal products,12
waffles,cooking chocolate,2
waffles,whisky,1
waffles,candles,8
waffles,male cosmetics,2
waffles,dishes,14
waffles,meat spreads,5
waffles,cereals,4
waffles,flower soil/fertilizer,1
waffles,kitchen towels,3
waffles,roll products,5
waffles,dental care,6
waffles,mayonnaise,5
waffles,soft cheese,8
waffles,organic sausage,3
waffles,snack products,1
waffles,instant coffee,2
waffles,specialty fat,1
waffles,mustard,3
waffles,soups,3
waffles,sweet spreads,2
waffles,long life bakery product,19
waffles,chocolate marshmallow,3
waffles,rum,4
waffles,sauces,3
sauces,specialty vegetables,1
sauces,rice,1
sauces,flower (seeds),2
sauces,jam,1
sauces,cake bar,1
sauces,softener,1
sauces,cocoa drinks,1
sauces,ketchup,2
sauces,abrasive cleaner,1
sauces,seasonal products,1
sauces,tidbits,1
sauces,candles,2
sauces,dishes,3
sauces,roll products,1
sauces,mayonnaise,2
sauces,soft cheese,1
sauces,instant coffee,1
sauces,mustard,1
sauces,long life bakery product,2
sauces,rum,1
rum,toilet cleaner,1
rum,tea,1
rum,flower (seeds),1
rum,cake bar,1
rum,cream,1
rum,syrup,1
rum,abrasive cleaner,1
rum,seasonal products,1
rum,whisky,1
rum,male cosmetics,1
rum,dishes,2
rum,meat spreads,1
rum,kitchen towels,3
rum,roll products,1
rum,mayonnaise,1
rum,soft cheese,1
rum,instant coffee,2
rum,mustard,1
rum,soups,1
rum,long life bakery product,6
rum,chocolate marshmallow,1
chocolate marshmallow,ready soups,1
chocolate marshmallow,rice,2
chocolate marshmallow,flower (seeds),1
chocolate marshmallow,organic products,1
chocolate marshmallow,cocoa drinks,1
chocolate marshmallow,nut snack,1
chocolate marshmallow,liqueur,1
chocolate marshmallow,candles,1
chocolate marshmallow,dishes,2
chocolate marshmallow,meat spreads,1
chocolate marshmallow,mayonnaise,1
chocolate marshmallow,soft cheese,5
chocolate marshmallow,instant coffee,1
chocolate marshmallow,long life bakery product,1
long life bakery product,make up remover,1
long life bakery product,pudding powder,2
long life bakery product,specialty vegetables,1
long life bakery product,tea,1
long life bakery product,rice,2
long life bakery product,flower (seeds),7
long life bakery product,jam,5
long life bakery product,cake bar,7
long life bakery product,organic products,1
long life bakery product,softener,2
long life bakery product,cocoa drinks,3
long life bakery product,nut snack,2
long life bakery product,rubbing alcohol,1
long life bakery product,skin care,3
long life bakery product,cream,1
long life bakery product,ketchup,5
long life bakery product,syrup,2
long life bakery product,abrasive cleaner,1
long life bakery product,liqueur,1
long life bakery product,seasonal products,8
long life bakery product,cooking chocolate,1
long life bakery product,tidbits,1
long life bakery product,whisky,1
long life bakery product,candles,5
long life bakery product,male cosmetics,2
long life bakery product,dishes,7
long life bakery product,meat spreads,5
long life bakery product,cereals,3
long life bakery product,flower soil/fertilizer,3
long life bakery product,kitchen towels,2
long life bakery product,roll products,6
long life bakery product,dental care,3
long life bakery product,mayonnaise,2
long life bakery product,soft cheese,11
long life bakery product,snack products,4
long life bakery product,instant coffee,6
long life bakery product,specialty fat,5
long life bakery product,mustard,9
long life bakery product,soups,3
long life bakery product,sweet spreads,7
long life bakery product,bags,1
bags,instant coffee,1
sweet spreads,rice,2
sweet spreads,flower (seeds),2
sweet spreads,cake bar,3
sweet spreads,softener,1
sweet spreads,cocoa drinks,1
sweet spreads,ketchup,2
sweet spreads,seasonal products,2
sweet spreads,cooking chocolate,1
sweet spreads,tidbits,1
sweet spreads,candles,3
sweet spreads,male cosmetics,1
sweet spreads,dishes,5
sweet spreads,meat spreads,1
sweet spreads,roll products,2
sweet spreads,mayonnaise,1
sweet spreads,soft cheese,4
sweet spreads,instant coffee,2
sweet spreads,mustard,3
sweet spreads,soups,2
soups,preservation products,1
soups,ready soups,1
soups,tea,1
soups,flower (seeds),1
soups,cake bar,1
soups,softener,1
soups,ketchup,1
soups,syrup,1
soups,seasonal products,5
soups,candles,1
soups,dishes,3
soups,kitchen towels,1
soups,dental care,1
soups,mayonnaise,1
soups,soft cheese,1
soups,snack products,2
soups,instant coffee,2
soups,specialty fat,2
soups,mustard,1
mustard,ready soups,1
mustard,pudding powder,1
mustard,jam,2
mustard,cake bar,2
mustard,skin care,1
mustard,syrup,1
mustard,abrasive cleaner,1
mustard,seasonal products,4
mustard,cooking chocolate,2
mustard,tidbits,1
mustard,whisky,1
mustard,male cosmetics,2
mustard,dishes,3
mustard,cereals,1
mustard,kitchen towels,2
mustard,roll products,2
mustard,dental care,2
mustard,mayonnaise,3
mustard,soft cheese,5
mustard,organic sausage,1
mustard,instant coffee,3
mustard,specialty fat,2
specialty fat,make up remover,1
specialty fat,rice,1
specialty fat,softener,1
specialty fat,liqueur,1
specialty fat,seasonal products,2
specialty fat,dishes,3
specialty fat,cereals,1
specialty fat,kitchen towels,1
specialty fat,mayonnaise,2
specialty fat,soft cheese,3
specialty fat,snack products,1
specialty fat,instant coffee,1
instant coffee,pudding powder,1
instant coffee,salad dressing,1
instant coffee,flower (seeds),4
instant coffee,cake bar,1
instant coffee,softener,2
instant coffee,nut snack,1
instant coffee,cream,1
instant coffee,ketchup,1
instant coffee,syrup,1
instant coffee,seasonal products,1
instant coffee,cooking chocolate,2
instant coffee,tidbits,1
instant coffee,candles,2
instant coffee,male cosmetics,1
instant coffee,dishes,3
instant coffee,roll products,2
instant coffee,dental care,1
instant coffee,mayonnaise,4
instant coffee,soft cheese,5
snack products,softener,1
snack products,syrup,1
snack products,seasonal products,2
snack products,male cosmetics,1
snack products,mayonnaise,1
snack products,soft cheese,1
organic sausage,dishes,1
organic sausage,soft cheese,2
soft cheese,ready soups,1
soft cheese,tea,1
soft cheese,rice,4
soft cheese,flower (seeds),5
soft cheese,jam,2
soft cheese,cake bar,6
soft cheese,softener,2
soft cheese,nut snack,2
soft cheese,skin care,2
soft cheese,cream,1
soft cheese,ketchup,1
soft cheese,syrup,3
soft cheese,seasonal products,2
soft cheese,whisky,1
soft cheese,candles,3
soft cheese,male cosmetics,2
soft cheese,dishes,9
soft cheese,meat spreads,2
soft cheese,cereals,1
soft cheese,roll products,3
soft cheese,mayonnaise,7
mayonnaise,ready soups,1
mayonnaise,tea,1
mayonnaise,rice,3
mayonnaise,flower (seeds),3
mayonnaise,cake bar,1
mayonnaise,softener,1
mayonnaise,syrup,1
mayonnaise,abrasive cleaner,1
mayonnaise,liqueur,1
mayonnaise,seasonal products,4
mayonnaise,candles,2
mayonnaise,dishes,4
mayonnaise,meat spreads,1
mayonnaise,cereals,1
mayonnaise,flower soil/fertilizer,1
mayonnaise,roll products,4
dental care,rice,1
dental care,flower (seeds),1
dental care,jam,1
dental care,cake bar,2
dental care,abrasive cleaner,1
dental care,seasonal products,4
dental care,tidbits,1
dental care,candles,1
dental care,dishes,3
dental care,meat spreads,1
dental care,kitchen towels,1
roll products,toilet cleaner,1
roll products,tea,1
roll products,rice,4
roll products,flower (seeds),2
roll products,kitchen utensil,1
roll products,jam,1
roll products,cake bar,1
roll products,softener,1
roll products,nut snack,1
roll products,ketchup,1
roll products,syrup,1
roll products,abrasive cleaner,1
roll products,seasonal products,4
roll products,cooking chocolate,1
roll products,male cosmetics,3
roll products,dishes,2
roll products,meat spreads,1
roll products,flower soil/fertilizer,1
kitchen towels,rice,1
kitchen towels,honey,1
kitchen towels,seasonal products,3
kitchen towels,candles,2
kitchen towels,male cosmetics,1
kitchen towels,dishes,2
kitchen towels,meat spreads,1
flower soil/fertilizer,rice,1
flower soil/fertilizer,flower (seeds),1
flower soil/fertilizer,cake bar,1
flower soil/fertilizer,organic products,1
flower soil/fertilizer,skin care,1
flower soil/fertilizer,candles,1
flower soil/fertilizer,cereals,1
cereals,ready soups,1
cereals,jam,1
cereals,honey,1
cereals,cake bar,2
cereals,syrup,1
cereals,abrasive cleaner,1
cereals,seasonal products,2
cereals,cooking chocolate,1
cereals,dishes,1
cereals,meat spreads,1
meat spreads,tea,1
meat spreads,flower (seeds),1
meat spreads,nut snack,2
meat spreads,rubbing alcohol,1
meat spreads,ketchup,1
meat spreads,abrasive cleaner,2
meat spreads,seasonal products,1
meat spreads,tidbits,1
meat spreads,candles,1
meat spreads,dishes,1
dishes,tea,2
dishes,rice,3
dishes,flower (seeds),2
dishes,jam,2
dishes,softener,3
dishes,ketchup,1
dishes,seasonal products,6
dishes,whisky,1
dishes,candles,4
dishes,male cosmetics,2
male cosmetics,rice,1
male cosmetics,jam,2
male cosmetics,cake bar,2
male cosmetics,organic products,1
male cosmetics,syrup,1
male cosmetics,candles,2
candles,make up remover,1
candles,pudding powder,1
candles,salad dressing,2
candles,tea,1
candles,flower (seeds),1
candles,jam,1
candles,cake bar,1
candles,organic products,1
candles,softener,1
candles,nut snack,1
candles,skin care,1
candles,cream,1
candles,ketchup,1
candles,seasonal products,3
whisky,seasonal products,1
tidbits,tea,1
tidbits,cake bar,2
tidbits,seasonal products,1
